id,scenario,owner_kind,owner_name,initial_preference_weight,declared_aggregation,rubric_name,description,mode,max_score,run_condition,reference_final_selected,required_context,configured_model,callable_name,source_path,source_line,definition_sha256,port_disposition
pharmaceutical_product_launch/preference/04/01,pharmaceutical_product_launch,preference,governance,0.05,weighted_average,regulatory_governance_discipline,,callable,1.0,each_timestep,False,,,create_preferences.<locals>.regulatory_governance_discipline,examples/end_to_end_examples/pharmaceutical_product_launch/preferences.py,206,bc05f2fe34aa82bf125b79256c8d9b4673748b02a081232a248a84b3438e8f5f,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/04/02,pharmaceutical_product_launch,preference,governance,0.05,weighted_average,launch_gate_management,,llm,6.0,on_completion,True,,o3,,,,8c1154dc9aedc7c00d8db29446bce13dcd7ce6934876fd0890ee9860ffcedffa,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/05/00,pharmaceutical_product_launch,preference,speed,0.03,weighted_average,speed_efficiency,,callable,1.0,on_completion,True,,,speed_rubric,examples/end_to_end_examples/standard_rules.py,23,f8dc04ea2c59d98f69f3ede4922ced52650272b646dcf2d662c5218bb306e3d1,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/05/01,pharmaceutical_product_launch,preference,speed,0.03,weighted_average,regulatory_timeline_optimization,,llm,6.0,on_completion,True,,o3,,,,ddf6cb0d7db61036995c793cff043b9097fce3dfed792dd766232ba6f76c1ccf,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/05/02,pharmaceutical_product_launch,preference,speed,0.03,weighted_average,manufacturing_timeline_efficiency,,llm,4.0,on_completion,True,,o3,,,,050a026e2f4854791a4771eb1dc1c2fd268274d439405ade2d02fbad14c989d0,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/06/00,pharmaceutical_product_launch,preference,cost,0.02,weighted_average,cost_efficiency,,callable,1.0,on_completion,True,,,cost_rubric,examples/end_to_end_examples/standard_rules.py,43,2ea8cda316af48b11314e97e687490d78c3530f7a763eab3ec63c6ed35ca0a3d,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/06/01,pharmaceutical_product_launch,preference,cost,0.02,weighted_average,manufacturing_cost_management,,callable,1.0,each_timestep,False,,,create_preferences.<locals>.manufacturing_cost_efficiency,examples/end_to_end_examples/pharmaceutical_product_launch/preferences.py,174,2b1a36107ac614c9cddcf09f9ffe326320f161db1f72fc20d1422672e0448363,faithful_definition_native_criterion
pharmaceutical_product_launch/preference/06/02,pharmaceutical_product_launch,preference,cost,0.02,weighted_average,regulatory_cost_optimization,,llm,4.0,on_completion,True,,o3,,,,70c784ba789444916f632c387f7bcca90d282aee9582caabff3fadfe24ea4182,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/00,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,hard_constraints_enforced,LLM check: 1 if all hard constraints satisfied; 0 if any violation.,llm,1.0,on_completion,True,,o3,,,,83245f31708cf2b752b9985a2c4671ba7529409a7b2add89af50793fbb99f453,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/01,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,constraint_coverage_mapping,Fraction of constraints with handling artifacts (tasks/resources).,callable,1.0,on_completion,True,,,constraint_coverage_mapping,manager_agent_gym/core/evaluation/constraint_evaluator.py,109,f1ac928e9aa3e9e607a5b05f176d4de6bf263ecb28b03ad534b8fe3c32cd8fb7,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/02,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,deadline_guardrails,Fraction of deadline-tagged tasks that met deadlines.,callable,1.0,on_completion,True,,,deadline_guardrails,manager_agent_gym/core/evaluation/constraint_evaluator.py,134,3846a3bb6b29fb8f2e1f3d0b8e4e30e9e6607bd9eba9a242939b544a9b3d67ec,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/03,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,prohibited_actions_avoidance,1 if no prohibited keywords found in resources/messages; 0 otherwise.,callable,1.0,on_completion,True,communications_by_sender,,prohibited_actions_avoidance,manager_agent_gym/core/evaluation/constraint_evaluator.py,157,bb3b8094fbbce990e6f06d7d1b1a1e97f3c968dbe35f868cc5d1c6263201fee3,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/04,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,access_control_pii_evidence,,llm,10.0,on_completion,True,,o3,,,,6b46ed9d39b1114f0d9fdf9a6e1b6b1f12ee151ec80cb5cff5fb3d0f353d8b93,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/05,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,formal_signoffs_present,,llm,10.0,on_completion,True,,o3,,,,e5c0baff43ae94488f7b9614f27a0e9126f767b5d96a0b2f458e58a516a916e1,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/06,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,data_lineage_controls_evidence,,llm,10.0,on_completion,True,,o3,,,,aa16b65a08965bc41b4dfe84ce046b049fba131090a521ec9207d59c878dfe07,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/07/07,pharmaceutical_product_launch,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,soft_constraints_tradeoff_documentation,,llm,6.0,on_completion,True,,o3,,,,c92b2022359fc0fe4d1862ca595841921a7c9d7cab5c14942a0f3bd5400d664a,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/00,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_engagement_penalty,Max 10; subtract 1 per manager→stakeholder message.,callable,10.0,on_completion,True,communications_by_sender,,stakeholder_engagement_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,60,2945af0a50dd7a291d2bd03ba7adf1aed2bd533c4c152d86e7c6ea0143ca720f,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/01,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_assignment_load_penalty,Max 5; subtract 1 for each task assigned to the stakeholder (atomic tasks).,callable,5.0,each_timestep,True,,,stakeholder_assignment_load_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,155,607a5201c19d8fdbdc88e0db034ffd1005d4f2643743bcb302dcefc03fce4783,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/02,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,graph_complexity_penalty,"Max 8; penalize hard-to-read workflow graphs with excessive branching, ready tasks, or poor coordination.",callable,8.0,on_completion,True,,,graph_complexity_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,92,e2a238b3d35d06f6bd1f4ba9519f346eadfef1142f39a2241addbd2afdf49c79,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/03,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,response_latency_adherence,Max 20; subtract 1 per timestep of delay in stakeholder replies to manager.,callable,20.0,each_timestep,True,communications_by_sender,,response_latency_adherence,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,69,3dad0127f5cdb4a670297842c4ec856684e4fc9e05a17dd6975fa09c801b2769,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/04,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_probe,LLM: assess whether manager probed/updated model of stakeholder preferences; 0 if no evidence.,llm,30.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,111b3681a6a7fb7d591291d337331ea30213b641d194bd552fdc72f6d6035de5,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/05,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,negotiation_effectiveness,LLM: did the manager leverage stakeholder input to improve outcomes while managing comm/oversight cost?,llm,8.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,501822eed8eb07b38a2dc4f0152a15c5534ffd034f3a07029f22246f2515cc61,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/08/06,pharmaceutical_product_launch,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_utility_gain,LLM: did clarifications improve outcomes (quality/rework/approvals) in subsequent steps?,llm,6.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,bae62bf36a9516adb3701607981a81bc968f9c829dcac156f538e209624200b3,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/09/00,pharmaceutical_product_launch,diagnostic,operational_efficiency,,weighted_average,coordination_deadtime,Lower average coordination deadtime yields higher score.,callable,1.0,on_completion,True,,,coordination_deadtime_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,21,7830c0104f7b4762e17e2e85b592655e418b082cdf496d12f9e00624c647d810,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/09/01,pharmaceutical_product_launch,diagnostic,operational_efficiency,,weighted_average,deadtime_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,deadtime_efficiency_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,37,beded7b5b2cf969613c752bf18da3bf85c368d1ba2a807e45a28b5846a36ac73,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/09/02,pharmaceutical_product_launch,diagnostic,operational_efficiency,,weighted_average,agent_utilization_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,agent_utilization_efficiency,examples/end_to_end_examples/standard_rules.py,60,94ca621f7ce548960a18f6797a648ccc8d31395090b3be6a6be18e0655b960a7,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/09/03,pharmaceutical_product_launch,diagnostic,operational_efficiency,,weighted_average,parallelism_opportunity_exploitation,,llm,10.0,each_timestep,True,,o3,,,,b5eebeba01a5014cfdeb767fe4bff3be668273c615e79cec018e5b93be507ba5,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/09/04,pharmaceutical_product_launch,diagnostic,operational_efficiency,,weighted_average,planning_scope_quality,,llm,10.0,each_timestep,True,,o3,,,,235b461d1cfc64ac6661beea3a71915327e192501c80dc081b5fbbccf133f825,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/00,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,ectd_regulatory_dossier_submitted,,llm,20.0,on_completion,True,,o3,,,,42e2c08c429edcb47178fa333873b0ca60775838e8ccc02d9bc293860926c360,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/01,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,cgmp_manufacturing_validated,,llm,18.0,on_completion,True,,o3,,,,b3ad353bdbe6c3fb6902d4d9e9375f3ea8dfcdf6d038d384028cc282e9b0171c,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/02,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,qbd_framework_documented,,llm,15.0,on_completion,True,,o3,,,,fe41b8d00c4e001ddd251647d5433a5bd19f6148f64fca43fc4e925cbecfc767,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/03,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,pharmacovigilance_system_operational,,llm,15.0,on_completion,True,,o3,,,,af3bbf87c53396c2dc62723f92b30961bf8b26a1539963de06bed77a4d1d6e82,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/04,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,plair_commercial_authorization,,llm,12.0,on_completion,True,,o3,,,,f07cd1b664931b737499e99b3c00366ae6685944cd245a5e34f3a12a7799e510,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/05,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,market_access_strategy_approved,,llm,12.0,on_completion,True,,o3,,,,94593f4b22fcfcd34cd6bc4da4e416ee0a72b0398d4875cbf889674fdf349c2d,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/06,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,supply_chain_readiness_validated,,llm,10.0,on_completion,True,,o3,,,,cf3638c82304b3c4e1e47fb50271c48c0eac9ccfebd20d51f723612ae9b9fe4c,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/07,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,governance_sign_offs_secured,,llm,10.0,on_completion,True,,o3,,,,2669eb3e5921eb0bf39c7cde8afc7693a55e9f2e780c71e68b2735feebedc465,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/08,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,regulatory_correspondence_documented,,llm,7.0,on_completion,True,,o3,,,,a8d804c0960217756e63c96828e35ca24ba097677243400c70d9c8dd583bf8a1,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/09,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,clinical_data_package_complete,,llm,8.0,on_completion,True,,o3,,,,4616d3a2f93679fa722f3dcb6c11fc69b2b8a10c1e9ea9490575944808c84a54,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/10,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,analytical_method_validation,,llm,8.0,on_completion,True,,o3,,,,67f792a9c083e5958dc0d36b81c6d12956aa12310d01e49ead35f77d4ca18810,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/11,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,lifecycle_monitoring_plan,,llm,6.0,on_completion,True,,o3,,,,8839e1df3e874a31832c48e0325eddef1a13d80761cadab817a25a66c758f743,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/12,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,decision_logs_maintained,,llm,5.0,on_completion,True,,o3,,,,8b6766551703328eb697e008c69725316c33894de3269fb0c424974a165d4fb0,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/13,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,batch_release_procedures,,llm,4.0,on_completion,True,,o3,,,,eeff5d6f73ae45720bd9acccc6207e4d8469aa1d6291e0f5aa671249a598d267,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/14,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,launch_readiness_assessment,,llm,4.0,on_completion,True,,o3,,,,d077785023c876355af346f613921264d2d586fd7a47eb944af8d115afcdecab,faithful_definition_native_criterion
pharmaceutical_product_launch/diagnostic/10/15,pharmaceutical_product_launch,diagnostic,pharma_product_launch_goal_achievement_eval,,weighted_average,regulatory_agency_feedback_incorporation,,llm,3.0,on_completion,True,,o3,,,,7cc30b75b72ac9494ecb79e3a3580a13c1c09202529e20d35307958827359d68,faithful_definition_native_criterion
uk_university_accreditation/preference/00/00,uk_university_accreditation,preference,academic_quality,0.25,weighted_average,b_conditions_compliance_evidence,,llm,10.0,on_completion,True,,o3,,,,40fc56458123fe28563f280bc253f4b973c4b9d54ca60e93685581b9206fe532,faithful_definition_native_criterion
uk_university_accreditation/preference/00/01,uk_university_accreditation,preference,academic_quality,0.25,weighted_average,external_examiner_synthesis_quality,,llm,6.0,on_completion,True,,o3,,,,9f500c349562a9e045c2a6f688c27b8de9c825f40517f7b25b503dc872b8471a,faithful_definition_native_criterion
uk_university_accreditation/preference/00/02,uk_university_accreditation,preference,academic_quality,0.25,weighted_average,student_outcome_analysis_depth,,llm,8.0,on_completion,True,,o3,,,,818284203d3331385df0d788441940fa1cf55bc81a04df8e513d4f6500e6e17f,faithful_definition_native_criterion
uk_university_accreditation/preference/00/03,uk_university_accreditation,preference,academic_quality,0.25,weighted_average,academic_standards_validation,,llm,7.0,on_completion,True,,o3,,,,55ce4562835bd2d30e12e5f205caf17a7de90517d89b8a0e63a1c68285f6e1e1,faithful_definition_native_criterion
uk_university_accreditation/preference/00/04,uk_university_accreditation,preference,academic_quality,0.25,weighted_average,quality_artifact_density,,callable,1.0,on_completion,True,,,create_preferences.<locals>.academic_quality_artifacts,examples/end_to_end_examples/uk_university_accreditation/preferences.py,127,e9ba151610d05dc461da2be3ac18918bc656ae27d5d4f49c849241d110ebf336,faithful_definition_native_criterion
uk_university_accreditation/preference/01/00,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,ofs_conditions_mapping_completeness,,llm,10.0,on_completion,True,,o3,,,,9945edb1e4b3b6ed4e7967947e7132dc490923c1fc572187e5a98a38979cc30d,faithful_definition_native_criterion
uk_university_accreditation/preference/01/01,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,consumer_law_compliance_thoroughness,,llm,10.0,on_completion,True,,o3,,,,48d5270e8c036b2035caac299f655ee6f7eed1328b7c088c2b89199e06c69de9,faithful_definition_native_criterion
uk_university_accreditation/preference/01/02,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,ukvi_sponsorship_compliance_validation,,llm,8.0,on_completion,True,,o3,,,,b035b7df2488bd5312326056b3d58cef94e31d81d5b05e7c9c21b9aa26a52ade,faithful_definition_native_criterion
uk_university_accreditation/preference/01/03,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,prevent_duty_compliance_evidence,,llm,8.0,on_completion,True,,o3,,,,ca52c7fe1eb2aa9df87d0238c27ae893b22d40b2b73eacdb914b959191dde661,faithful_definition_native_criterion
uk_university_accreditation/preference/01/04,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,data_protection_and_quality_controls,,llm,9.0,on_completion,True,,o3,,,,fd0aed6f48882c2221b824c860392b1bf5edf901e65dbcc5d1fafac5e0a8350a,faithful_definition_native_criterion
uk_university_accreditation/preference/01/05,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,regulatory_evidence_density,,callable,1.0,on_completion,True,,,create_preferences.<locals>.regulatory_evidence_density,examples/end_to_end_examples/uk_university_accreditation/preferences.py,102,43d5d0e4b722ae1709e7d2ffc08df8d07779cbb1f1b145afd36278829104ffca,faithful_definition_native_criterion
uk_university_accreditation/preference/01/06,uk_university_accreditation,preference,regulatory_compliance,0.3,weighted_average,student_protection_coverage,,callable,1.0,on_completion,True,,,create_preferences.<locals>.student_protection_coverage,examples/end_to_end_examples/uk_university_accreditation/preferences.py,195,7244af656d5b89932bdc184a1cf19e780cf9dd4842b8c440812248a485751ab6,faithful_definition_native_criterion
uk_university_accreditation/preference/02/00,uk_university_accreditation,preference,governance,0.2,weighted_average,governance_structure_effectiveness,,llm,9.0,on_completion,True,,o3,,,,b08662f00a88fcb27a1f3ecdb3d9f4f3bc7ecd5c0df4a2c3e496c85b096fc3b0,faithful_definition_native_criterion
uk_university_accreditation/preference/02/01,uk_university_accreditation,preference,governance,0.2,weighted_average,access_participation_governance_oversight,,llm,8.0,on_completion,True,,o3,,,,679b530d7046e99a0178185b719bf0886aec42509d0de2c1edb0f426ef641acc,faithful_definition_native_criterion
uk_university_accreditation/preference/02/02,uk_university_accreditation,preference,governance,0.2,weighted_average,financial_sustainability_governance,,llm,7.0,on_completion,True,,o3,,,,e590e67f57e1c85bc646f86d00df35de3fcd1fa694d4ac1e875f2847983678ce,faithful_definition_native_criterion
uk_university_accreditation/preference/02/03,uk_university_accreditation,preference,governance,0.2,weighted_average,evidence_consolidation_oversight,,llm,6.0,on_completion,True,,o3,,,,1be5aafd841f8bfc8e26025c2f3f39a9c44d278768b17eab687a06624ac964a8,faithful_definition_native_criterion
uk_university_accreditation/preference/02/04,uk_university_accreditation,preference,governance,0.2,weighted_average,governance_approval_tracking,,callable,1.0,on_completion,True,,,create_preferences.<locals>.governance_approval_tracking,examples/end_to_end_examples/uk_university_accreditation/preferences.py,171,1cbfcc6ad4b79d2ae0b10299b9f1d5fd7d5ebce527e95260401a077f0c33b8f3,faithful_definition_native_criterion
uk_university_accreditation/preference/02/05,uk_university_accreditation,preference,governance,0.2,weighted_average,stakeholder_coordination_efficiency,,callable,1.0,on_completion,True,,,create_preferences.<locals>.stakeholder_coordination_efficiency,examples/end_to_end_examples/uk_university_accreditation/preferences.py,242,c9697085c38dadeab5b8701250a5ff71f9dfd52081e3f87195717091b03783c6,faithful_definition_native_criterion
uk_university_accreditation/preference/03/00,uk_university_accreditation,preference,data_quality,0.15,weighted_average,hesa_data_validation_thoroughness,,llm,8.0,on_completion,True,,o3,,,,6c4c45a9c58524877ad690902531cb4761fab6d277b3f9ff65a90bf1d439e235,faithful_definition_native_criterion
uk_university_accreditation/preference/03/01,uk_university_accreditation,preference,data_quality,0.15,weighted_average,internal_audit_quality_controls,,llm,7.0,on_completion,True,,o3,,,,1b1c22f97ad096a198f2bfe3aed9e02b9fbc01a2fc7c814d86f763061b0185fc,faithful_definition_native_criterion
uk_university_accreditation/preference/03/02,uk_university_accreditation,preference,data_quality,0.15,weighted_average,data_integrity_assurance_strength,,llm,6.0,on_completion,True,,o3,,,,4451358a9f3f8a3e75cbbd7b6f8119964e784926d4f3d9406bd71d5a2a8368bc,faithful_definition_native_criterion
uk_university_accreditation/preference/03/03,uk_university_accreditation,preference,data_quality,0.15,weighted_average,data_quality_validation_presence,,callable,1.0,on_completion,True,,,create_preferences.<locals>.data_quality_validation_presence,examples/end_to_end_examples/uk_university_accreditation/preferences.py,218,1d7ada748381ecda8746914f430927edea926d8c04a7e772fe3f9f87bd13a730,faithful_definition_native_criterion
uk_university_accreditation/preference/04/00,uk_university_accreditation,preference,speed,0.06,weighted_average,accreditation_deadline_adherence,,callable,1.0,each_timestep,False,,,create_preferences.<locals>.accreditation_deadline_adherence,examples/end_to_end_examples/uk_university_accreditation/preferences.py,157,7c3333d1fd4761d1ef914778ef8126f51077b668ce5a8a20437342943b61fca8,faithful_definition_native_criterion
uk_university_accreditation/preference/04/01,uk_university_accreditation,preference,speed,0.06,weighted_average,evidence_compilation_efficiency,,llm,6.0,on_completion,True,,o3,,,,289a35b460aec8650f91351becc6e6c7f48770eb1dc0e243f8c164fe211ad25e,faithful_definition_native_criterion
uk_university_accreditation/preference/04/02,uk_university_accreditation,preference,speed,0.06,weighted_average,regulatory_submission_timeliness,,llm,5.0,on_completion,True,,o3,,,,e8df0893cfea6cced07708bc105606d89cbd0d7c9cc9d12619e0ff0520314c6d,faithful_definition_native_criterion
uk_university_accreditation/preference/04/03,uk_university_accreditation,preference,speed,0.06,weighted_average,speed_efficiency,,callable,1.0,on_completion,True,,,speed_rubric,examples/end_to_end_examples/standard_rules.py,23,f8dc04ea2c59d98f69f3ede4922ced52650272b646dcf2d662c5218bb306e3d1,faithful_definition_native_criterion
uk_university_accreditation/preference/05/00,uk_university_accreditation,preference,cost,0.04,weighted_average,cost_efficiency,,callable,1.0,on_completion,True,,,cost_rubric,examples/end_to_end_examples/standard_rules.py,43,2ea8cda316af48b11314e97e687490d78c3530f7a763eab3ec63c6ed35ca0a3d,faithful_definition_native_criterion
uk_university_accreditation/preference/05/01,uk_university_accreditation,preference,cost,0.04,weighted_average,compliance_cost_optimization,,llm,6.0,on_completion,True,,o3,,,,443d16d9445e3e7a4ddc23407906e8dd66f50ef83e038302cb18f9b51174b6e2,faithful_definition_native_criterion
uk_university_accreditation/preference/05/02,uk_university_accreditation,preference,cost,0.04,weighted_average,resource_allocation_effectiveness,,llm,5.0,on_completion,True,,o3,,,,3b2dc0ae9d01307cb26494a34bb2994f103d33490a8903eeab2dcfb95a8618e0,faithful_definition_native_criterion
uk_university_accreditation/preference/05/03,uk_university_accreditation,preference,cost,0.04,weighted_average,university_crisis_scenarios,,llm,10.0,on_completion,True,,o3,,,,8e19e41220543cb1ddf2ec2949357821c72cbffd9983fe357892b320f9b69576,faithful_definition_native_criterion
uk_university_accreditation/preference/05/04,uk_university_accreditation,preference,cost,0.04,weighted_average,cost_realism_validation,,callable,1.0,on_completion,True,,,create_preferences.<locals>._validate_cost_realism,examples/end_to_end_examples/uk_university_accreditation/preferences.py,42,613985f4200cead8a3ad7f26e9a5063615ea5f1bfbdf006564fc0d005aa2e3b4,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/00,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,hard_constraints_enforced,LLM check: 1 if all hard constraints satisfied; 0 if any violation.,llm,1.0,on_completion,True,,o3,,,,83245f31708cf2b752b9985a2c4671ba7529409a7b2add89af50793fbb99f453,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/01,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,constraint_coverage_mapping,Fraction of constraints with handling artifacts (tasks/resources).,callable,1.0,on_completion,True,,,constraint_coverage_mapping,manager_agent_gym/core/evaluation/constraint_evaluator.py,109,f1ac928e9aa3e9e607a5b05f176d4de6bf263ecb28b03ad534b8fe3c32cd8fb7,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/02,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,deadline_guardrails,Fraction of deadline-tagged tasks that met deadlines.,callable,1.0,on_completion,True,,,deadline_guardrails,manager_agent_gym/core/evaluation/constraint_evaluator.py,134,3846a3bb6b29fb8f2e1f3d0b8e4e30e9e6607bd9eba9a242939b544a9b3d67ec,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/03,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,prohibited_actions_avoidance,1 if no prohibited keywords found in resources/messages; 0 otherwise.,callable,1.0,on_completion,True,communications_by_sender,,prohibited_actions_avoidance,manager_agent_gym/core/evaluation/constraint_evaluator.py,157,bb3b8094fbbce990e6f06d7d1b1a1e97f3c968dbe35f868cc5d1c6263201fee3,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/04,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,access_control_pii_evidence,,llm,10.0,on_completion,True,,o3,,,,6b46ed9d39b1114f0d9fdf9a6e1b6b1f12ee151ec80cb5cff5fb3d0f353d8b93,faithful_definition_native_criterion
uk_university_accreditation/diagnostic/06/05,uk_university_accreditation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,formal_signoffs_present,,llm,10.0,on_completion,True,,o3,,,,e5c0baff43ae94488f7b9614f27a0e9126f767b5d96a0b2f458e58a516a916e1,faithful_definition_native_criterion
